DLN,EIN,FILING_TYPE,IRS990EZ_p3_DscrptnPrgrmSrvcAccmTxt,IRS990EZ_p3_PrmryExmptPrpsTxt,IRS990PF_p16b_RltnshpSttmntTxt,IRS990PF_p9a_DscrptnTxt,IRS990ScheduleO_ExplntnTxt,IRS990_p1_ActvtyOrMssnDsc,IRS990_p3_DscS,IRS990_p3_MssnDsc,OBJECT_ID,RETURN_ID,RETURN_TYPE,SUB_DATE,TAXPAYER_NAME,TAX_PERIOD,YEAR,Real_Year,ACCPER,ADDRESS,ASSETS,CASSETS,CFINSRC,CITY,CTAXPER,CTOTREV,EPOST,FILER,FIPS,FISYR_IMAGE,FNDNCD,FRCD,GEN,INCOME,IRS990n,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,MSA_NECH,NAICS,NAME,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,OUTNCCS,OUTREAS,PFFRCD,PMSA,RANDNUM,RULEDATE,RandNum,SEC_NAME,STATE,SUBSECCD,TAXPER,YEAR_NCCS,ZFILER,ZIP5,cAssets,cFiler,cFinSrc,cTaxPer,cTotRev,czFiler,nteeConf,nteeFinal,nteeFinal1,ntmaj10,ntmaj12,ntmaj5
9.34923E+13,270505879,EFILE,SEE ABOVE,TO PROVIDE MORE VISIBILITY TO MUSEUMS THAT SHOWCASE UNIQUE ENERGY AND MARITIME HERITAGE AND RELATED TECHNOLOGIES AND SCIENCES FOR THE AREA.,,,,,,,2.02E+17,13166081,990EZ,2/1/2016,INTERNATIONAL MARITIME AND ENERGY CENTER OF HOUSTON,201412,2016,2014,12,203 IVY AVE,28441,,,DEER PARK,,,Z,Y,48201,2014,15,2,0,0,0,PC,O,EN,C,C,3360,813312,INTERNATIONAL MARITIME AND ENERGY CENTER OF HOUSTON,C,C35,,,,,,,IN,,,,,201207,0.68667,,TX,3,201412,2016,N,77536,28441,Y,bmf1608c3,201412,0,N,C,C35,C,EN,EN,OT
9.34933E+13,300500004,EFILE,,,,,,"Create programs that aid in preventing children from drowning by educating the community on water safety awareness and drowning prevention - examples: Kid's Triathlon, Lifeguard Speaking Programs, Water Safety Walk and distribution of educational materials (brochures and bookmarks).","Awareness classes and educational materials. Preventing children from drowning by educating the community on water safety awareness. Speakers and reading material are distributed in neighborhoods, public events, speaking forums and fundraisers.##Swimming Educating Assistance. Support other non-profits in their programs that prevent children from drowning such as youth swimming lessons and water safety education.##Kids Triathlon & Got2Swim Program. Special events that incorproate families to come together and promote, support, and learn about child water safety while engaging the children to practice those safety techniques throughout the event.",Create programs that aid in preventing children from drowning by educating the community on water safety awareness.,2.02E+17,13166948,990,2/1/2016,COLINS HOPE,201412,2016,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,464255110,EFILE,,,,,,"THE CORPORATION IS ORGANIZED EXCLUSIVELY FOR CHARITABLE, REGLIGIOUS, EDUCATIONAL, OR SCIENTIFIC PURPOSES WITHIN THE MEANING OF SECTION 501(C)(3). IN ACCOMPLISHMENT OF THESE PURPOSES, THE CORPORATION RAISES FUNDS FOR PROMOTING AWARENESS, EDUCATION, OUTREACH AND VOLUNTEERISM FOR THE BENEFIT OF THE UPPER TEXAS COASTAL REGION.",THE CORPORATION HAD NO ACTIVITY FOR 2014.,"TO PRESERVE THE UPPER TEXAS COASTAL REGION FOR THE ENJOYMENT OF CURRENT AND FUTURE GENERATIONS BY GENERALLY PROMOTING AWARENESS OF THIS REGION OF THE COUNTRY THROUGH EDUCATION, OUTREACH, VOLUNTEERISM, AND OTHER PROGRAMS AND SUPPORT WHICH ENGAGE THE PUBLIC AND PRESERVE THE NATURAL RESOURCES, WILDLIFE, HISTORICAL SIGNIFICANCE, AND OPPORTUNITES FOR RECREATION WITHIN THE REGION.",2.02E+17,13172659,990,2/3/2016,LONE STAR COASTAL ALLIANCE,201412,2016,2014,12,PO BOX 131635,10000,,,HOUSTON,,,Z,Y,48201,2014,15,2,0,10000,0,PC,O,EN,C,C,3360,813319,LONE STAR COASTAL ALLIANCE,C,C01,,,,,,,IN,,,,,201409,0.60672,,TX,3,201412,2016,N,77219,10000,Y,bmf1608c3,201412,10000,N,A,C01,C,EN,EN,OT
9.34923E+13,752352954,EFILE,"PROVIDED CENTRALIZED INFORMATION TO CITIZENS ABOUT RECYCLING, THE ENVIRONMENT, AND PROPER WASTE DISPOSAL.",ADMINISTER COMMUNITY RECYCLING PROGRAM,,,,,,,2.02E+17,13173460,990EZ,2/3/2016,SAN ANGELO FRIENDS OF THE ENVIRONMENT,201412,2016,2014,12,702 WAREHOUSE RD,162267,,,SAN ANGELO,,,Z,Y,48451,2014,16,1,0,72117,0,PC,O,EN,C,C,7200,541618,SAN ANGELO FRIENDS OF THE ENVIRONMENT,C,C022,,,,,,,IN,,,,,199402,0.72108,,TX,3,201412,2016,N,76903,162267,Y,bmf1608c3,201412,72117,N,B,C0220,C,EN,EN,OT
9.34933E+13,742117354,EFILE,,,,,,"MAINTAIN, PRESERVE THE COMMON PROPERTY AND PROMOTE SOCIAL WELFAREOF THE RESIDENTS AND PROPERTY OWNERS WHICH BENEFIT THE COMMUNITYAT LARGE.",MAINTENANCE AND PRESERVATION OF THE COMMON PROPERTYAND SECURITY BENEFITING THE COMMUNITY AT LARGE.,"MAINTAIN, PRESERVE THE COMMON PROPERTY AND PROMOTE SOCIAL WELFAREOF THE RESIDENTS AND PROPERTY OWNERS WHICH BENEFIT THE COMMUNITYAT LARGE.",2.02E+17,13177347,990O,2/4/2016,LEXINGTON WOODS OWNERS COMMITTEE INC,201412,2016,2014,12,PO BOX 681007,322451,,,HOUSTON,,,Z,Y,48201,2014,0,1,0,433285,0,O,O,EN,C,C,3360,813312,LEXINGTON WOODS OWNERS COMMITTEE INC,C,C36,,,,,,,IN,,,,,198010,0.47367,,TX,4,201412,2016,N,77268,322451,Y,bmf1608co,201412,433285,N,A,C36,C,EN,EN,OT
9.34913E+13,462902511,EFILE,,,,,,,,,2.02E+17,13175603,990PF,2/4/2016,SFCU FOUNDATION,201412,2016,2014,12,PO BOX 920719,19780,,,HOUSTON,,,Z,Y,48201,2014,4,0,0,175010,0,PF,O,EN,C,C,3360,813312,SFCU FOUNDATION,C,C99,,,,,,,IN,,,,,201406,0.06786,,TX,3,201412,2016,N,77292,376,Y,core2013pf,201312,65376,N,B,C99,C,EN,EN,OT
9.34923E+13,752935690,EFILE,DISTRIBUTED THOUSANDS OF BROCHURES AND POSTCARDS TO PROMOTE VOLUNTARY CONSERVATION MANAGEMENT OF GRAZING LANDS. PARTICIPATED IN A NATIONAL CONFERENCE.,PROMOTE LAND CONSERVATION MANAGEMENT,,,,,,,2.02E+17,13197534,990EO,2/11/2016,NATIONAL GRAZING LANDS CONSERVATION INITIATIVE STEERING COMMITTEE,201412,2016,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34923E+13,461630253,EFILE,"ASSISTING THOSE IN NEED THROUGH FINANCIAL ASSISTANCE IN THE FORM OF SCHOLARSHIPS TO INDIVIDUALS, GRANTS TO VARIOUS CHARITABLE AND EXEMPT ORGANIZATIONS THAT PROVIDE ASSISTANCE TO INDIVIDUALS IN NEED, AND TO YOUTH PROGRAMS.","THE ORGANIZATION'S MISSION IS TO IMPACT THE LIVES OF MILLIONS OF PEOPLE BY EXTENDING A NETWORK OF CARE BY PARTICIPATING IN FOUR SERVICE ACTION CAMPAIGNS; SIGHT CONSERVATION FOR CHILDREN, SIGHT CONSERVATION FOR ADULTS, COMMUNITY EYE SCREENINGS AND COLLECTION AND DISTRIBUTION OF RECYCLED EYE GLASSES.",,,"THE ORGANIZATION'S MISSION IS TO IMPACT THE LIVES OF MILLIONS OF PEOPLE BY EXTENDING A NETWORK OF CARE BY PARTICIPATING IN FOUR SERVICE ACTION CAMPAIGNS; SIGHT CONSERVATION FOR CHILDREN, SIGHT CONSERVATION FOR ADULTS, COMMUNITY EYE SCREENINGS AND COLLECTION AND DISTRIBUTION OF RECYCLED EYE GLASSES.##ASSISTING THOSE IN NEED THROUGH FINANCIAL ASSISTANCE IN THE FORM OF SCHOLARSHIPS TO INDIVIDUALS, GRANTS TO VARIOUS CHARITABLE AND EXEMPT ORGANIZATIONS THAT PROVIDE ASSISTANCE TO INDIVIDUALS IN NEED, AND TO YOUTH PROGRAMS.",,,,2.02E+17,13204064,990EZ,2/16/2016,MISSION LIONS FOUNDATION INC,201506,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,263638933,EFILE,,,,,,TO PROVIDE EDUCATION AND CONDUCT SCIENTIFIC RESEARCH FOR ENERGY.,"TEXAS INSTITUTE PROVIDES SUPPORT FOR THE UNIVERSITY OF TEXAS AT DALLAS, DEPARTMENT OF COMPUTER SCIENCE TO PARTICIPATE AND WIN A NATIONAL SCIENCE FOUNDATION - ICORP GRANT. THE GRANT FUNDS RESEARCH IN THE USES OF GPS SYSTEMS, SMART METERS AND POWER MANAGEMENT SYSTEMS EFFICIENCY OF ENERGY RETROFITS IN RESIDENTIAL HOUSING.","THE TEXAS INSTITUTE CONDUCTS RESEARCH, EDUCATION AND WORK FORCE DEVELOPMENT FOR THE ENERGY INDUSTRY.",2.02E+17,13218224,990,2/19/2016,TEXAS INSTITUTE,201412,2016,2014,12,1709 TRIPLE CROWN LN,2803,,,PLANO,,,Z,Y,48085,2014,15,2,0,0,0,PC,O,EN,C,C,1920,541720,TEXAS INSTITUTE,C,C05,,,,,,,IN,,,,,201403,0.02768,,TX,3,201412,2016,N,75093,2803,Y,bmf1608c3,201412,0,N,B,C05,C,EN,EN,OT
9.34913E+13,200937623,EFILE,,,Fees paid by campers to attend the camp##Retreat fees for use of camp facilities##Revenue net of cost from camp store activities##Miscellaneous revenue,"Activities consisted of operating an educational and charitable summer camp providing sporting, adventure, and recreational activities in a Christian environment primarily for underprivileged boys and girls ages 7 to 17.",,,,,2.02E+17,13218767,990PF,2/19/2016,CAMP WAR EAGLE INC,201412,2016,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,760656365,EFILE,,,,,,"TO MAINTAIN COMMON AREAS, ESPLANADES, REC/PARK AREAS; PROVIDE STREET LIGHTS, SECURITY **PATROL AND GARBAGE SERVICE - BENEFITS THE ENTIRE COMMUNITY.","MAINTAIN COMMON AREAS, ESPLANADES, REC/PARK AREA; PROVIDE STREET LIGHTS, UNIFORMED PATROL AND GARBAGE SERVICES -- ALL BENEFITING THE ENTIRE COMMUNITY","TO MAINTAIN COMMON AREAS, ESPLANADES, REC/PARK AREAS; PROVIDE STREET LIGHTS, SECURITY PATROL AND GARBAGE SERVICE - BENEFITS THE ENTIRE COMMUNITY.",2.02E+17,13181514,990O,2/5/2016,CARLTON WOODS ASSOCIATION INC,201412,2016,2014,12,2204 TIMBERLOCH PL STE 180,2801380,,,THE WOODLANDS,,,Z,Y,48339,2014,0,1,0,1883731,0,O,O,EN,C,C,3360,813312,CARLTON WOODS ASSOCIATION INC,C,C36,,,,,,,IN,,,,,200306,0.57514,,TX,4,201412,2016,N,77380,2801380,Y,bmf1608co,201412,1883731,N,A,C36,C,EN,EN,OT
9.34933E+13,760602346,EFILE,,,,,,"Our mission is to improve the quality of life for all the people of the Houston region. Our vision is that in 2036, on Houston's 200th birthday, the region will be home to the healthiest, happiest, most prosperous people in the nation.","For 15 years, Houston Tomorrow's has led the effort to change Houston's future story from one of endless sprawl and a degrading quality of life to one of health, happiness, and prosperity. Today, in every area, our sustainable story dominates civic discussion. We have slowly changed the direction of the City and region, and will continue to capitalize on these gains to realize a vision we know from surveys is shared by the people of Houston. Houston Tomorrow promotes sustainable development of our regions built environment. How we build infrastructure and other facilities impacts whether our citizens have access to quality food and water; to streets that are safe for all users; to greenspaces and parks; to walkable neighborhoods, to a healthier lifestyle, and to a choice of transportation types that includes walking, biking, driving, and transit. (Continued below.)##Houston Tomorrow works to align public spending and policies with citizen priorities to distribute scarce infrastructure money in a balanced way among transit, road repair, bike and pedestrian facilities, and new roads. We address issues of equity and work to bring meaningful equity to regional decision making on transportation funding and planning for the future of all our communities. Houston Tomorrow recognizes that the built environment in our 134 towns and cities is an investment that needs to be maintained and improved, and advocates for sustainable development in many neighborhoods in these existing places, rather than in natural and agricultural lands at the edges of the region. (continued below)##Houston Tomorrow is recognized as a trusted, independent information source that provides research, analysis, and best practices to keep citizens, policymakers, and business leaders informed about sustainable development. We do this broadly through our website, newsletter, ongoing public events, incisive presentations, input to the policy making process, and white papers and publications. Houston Tomorrow tackles big issues that other organizations are unwilling or unable to address, and thus stands alone in Houston as the primary proponent of broad principles for sustainable development that improves the environment, community,and economy.","Our mission is to improve the quality of life for all the people of the Houston region. Our vision is that in 2036, on Houston's 200th birthday, the region will be home to the healthiest, happiest, most prosperous people in the nation.",2.02E+17,13206497,990,2/16/2016,HOUSTON TOMORROW,201412,2016,2014,12,723 MAIN STREET SUITE 700-52,22692,,,HOUSTON,,,Z,Y,48201,2014,15,1,0,312752,0,PC,O,EN,C,C,3360,813319,HOUSTON TOMORROW,C,C013,,,,,,,IN,,,,,199907,0.45986,,TX,3,201412,2016,N,77002,22692,Y,bmf1608c3,201412,312752,N,B,C0130,C,EN,EN,OT
9.34923E+13,742924400,EFILE,"COMMUNITY INVESTMENT CORPORATION ASSISTS NEIGHBORHOODS AND COMMUNITY GROUPS TO DEVELOP SELF-DETERMINING PROCESSES WHICH PRESERVE AND REVITALIZE PUBLIC SPACES AND SURROUNDING ENTERPRISES WITHIN THE AUSTIN, TX COMMUNITY.","COMMUNITY INVESTMENT CORPORATION ASSISTS NEIGHBORHOODS AND COMMUNITY GROUPS TO DEVELOP SELF-DETERMINING PROCESSES WHICH PRESERVE AND REVITALIZE PUBLIC SPACES AND SURROUNDING ENTERPRISES WITHIN THE AUSTIN, TX COMMUNITY.",,,,,,,2.02E+17,13200476,990EZ,2/11/2016,COMMUNITY INVESTMENT CORPORATION,201412,2016,2014,12,PO BOX 4279,0,,,AUSTIN,,,Z,Y,48453,2014,17,2,0,728,0,PC,O,EN,C,C,640,813312,COMMUNITY INVESTMENT CORPORATION,C,C50,,,1,,,,IN,,,,,200101,0.82324,,TX,3,201412,2015,N,78765,0,Y,bmf1512c3,201412,728,N,B,C50,C,EN,EN,OT
9.34933E+13,203007468,EFILE,,,,,,SOFT DRINK INDUSTRY EDUCATION AND PROMOTION.,TO PROMOTE CONSUMER AND MEMBER INTERESTS AND MAINTAIN INDUSTRY STANDARDS; TO EDUCATE THE MEMBERS ON CURRENT ISSUES AND CHANGES AS THEY RELATE TO THE SOFT DRINK INDUSTRY.,NONE,2.02E+17,13212671,990O,2/18/2016,TEXAS BEVERAGE ASSOCIATION,201412,2016,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,752509769,EFILE,,,,,,Establishing & maintaining Windmill Museum & Exhibits,"VARIOUS EXPENSES IN CONNECTION WITH THE ACQUISITION, RESTORATION AND MAINTENANCE OF WINDMILLS TO BE INCLUDED IN THE WINDMILL MUSEUM/COLLECTION",Establishing & maintaining Windmill Museum & Exhibits,2.02E+17,13214284,990,2/18/2016,NATIONAL WINDMILL PROJECT INC,201412,2016,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,870699956,EFILE,,,,,,To protect and enhance the Ann and Roy Butler Hike and Bike Trail at Lady Bird Lake.,"Projects to expand, improve, beautify and maintain the scenic hike & bike trail that shadows the Colorado River as it flows through Austin, Texas.##Heron Creek Restroom: This completed project renovated an existing restroom. The new design addressed many Trail users' priorities, including female and male stalls, adequate lighting, and shade.##Eastside Trail Bridge project: This completed project installed a bridge that spans the intermittent creek just eat of the Hostel. The project also added 690 feel of new Trail to allow walkers, bicyclists, and runners to remain along the scenic lakefront and away from the sidewalk along Lakeshore Boulevard.",To protect and enhance the Ann and Roy Butler Hike and Bike Trail at Lady Bird Lake.,2.02E+17,13218057,990,2/19/2016,TOWN LAKE TRAIL FOUNDATION,201412,2016,2014,12,PO BOX 5195,1757257,,,AUSTIN,,,Z,Y,48453,2014,15,1,0,1068349,0,PC,O,EN,C,C,640,813312,TOWN LAKE TRAIL FOUNDATION,C,C50,,,,,,,IN,,,,,200309,0.46087,,TX,3,201412,2016,N,78763,1757257,Y,bmf1608c3,201412,991616,N,B,C50,C,EN,EN,OT
9.34923E+13,462191456,EFILE,NONE,"TO RECEIVE AND MAINTAIN A FUND OR FUNDS OF REAL OR PERSONAL PROPERTY, OR BOTH, AND TO PROVIDE SUPPORT TO COASTAL CONSERVATION ASSOCIATION (AN ORGANIZATION EXEMPT UNDER SECTION 501(C)(3) OF THE INTERNAL REVENUE CODE, QUALIFIED AS OTHER THAN A PRIVATE FOUNDATION UNDER CODE SECTION 501(A)(1)).",,,,,,,2.02E+17,13191151,990EZ,2/9/2016,BUILDING CONSERVATION TRUST,201312,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,742934364,EFILE,,,,,,"SOLVING ENERGY ISSUES AND DECREASING ENERGY COSTS BY ADVOCATING FOR SUSTAINABLE AND RENEWABLE ENERGY SOURCES THROUGH EDUCATING TO CITIZENS, GOVERNMENTS, BUSINESS,AND PRIVATE AND PUBLIC GROUPS.","THE ORGANIZATION HAS WORKED TOGETHER WITH CITIZENS, GOVERNMENT, BUSINESS, AND PRIVATE AND PUBLIC EDUCATIONAL GROUPS CREATING POSITIVE RELATIONSHIPS TO SOLVE ENERGY ISSUES, DECREASE ENERGY COSTS AND INCREASE OUR QUALITY OF LIFE. IN ADDITION THE ORGANIZATION SPONSORS A SOLARFEST WORKSHOP WHICH PROVIDES VALUABLE INFORMATION TO THE PUBLIC ABOUT RENEWABLE ENERGY TECHNOLOGIES, THE IMPACT OF SUSTAINABLE LIVING, AND GREEN BUILDING TECHNIQUES.##BRING SOLAR HOME IS A PROGRAM TO ENCOURAGE LOCAL SOLAR COMMITMENTS AND EDUCATE THE COMMUNITY ON THE BENEFITS OF SOLAR ENERGY. SOLAR SAN ANTONIO IS WORKING WITH CPS ENERGY, SOLAR INSTALLERS, AND FINANCIAL INSTITUTIONS TO SIMPLIFY THE PROCESS OF ""GOING SOLAR"".","SOLVING ENERGY ISSUES AND DECREASING ENERGY COSTS BY ADVOCATING FOR SUSTAINABLE AND RENEWABLE ENERGY SOURCES THROUGH EDUCATING TO CITIZENS, GOVERNMENTS, BUSINESS,AND PRIVATE AND PUBLIC GROUPS.",2.02E+17,13192165,990,2/10/2016,SOLAR SAN ANTONIO,201412,2016,2014,12,118 BROADWAY,46896,,,SAN ANTONIO,,,Z,Y,48029,2015,15,1,0,302496,0,PC,O,EN,C,C,7240,813319,SOLAR SAN ANTONIO,C,C013,,,1,,,,IN,,,,,199912,0.50989,,TX,3,201412,2015,N,78205,46896,Y,bmf1512c3,201412,288800,N,B,C0130,C,EN,EN,OT
9.34933E+13,741918040,EFILE,,,,,,THE TEXAS MINING AND RECLAMATION ASSOCIATION (TMRA) IS AN INDUSTRY TRADE ASSOCIATION OF APPROXIMATELY 100 STATE AND NATIONAL MINING INDUSTRY MEMBERS REPRESENTING SEVERAL THOUSAND EMPLOYEES TO PROMOTE THE MINING INDUSTRY IN TEXAS.,COORDINATE AND RUN FIVE SEPARATE TEACHER WORKSHOPS WHERE MIDDLE AND HIGH SCHOOL SCIENCE TEACHERS GATHER FOR FIVE DAYS TO LEARN ABOUT MINING IN TEXAS. THEY THEN RECEIVE THEIR REQUIRED CONTINUING EDUCATION CREDITS THROUGH THE TEXAS EDUCATION AGENCY.##MONITOR AND RESPOND TO ISSUES AND REGULATIONS FROM STATE AND FEDERAL REGULATORY AGENCIES.,"THE TEXAS MINING AND RECLAMATION ASSOCIATION (TMRA) IS A SINGLE VOICE FOR THE TEXAS MINING INDUSTRY THAT EXHIBITS INTEGRITY, CLARITY AND VISION IN ITS EFFORTS TO CREATE A BALANCE BETWEEN MINERAL PRODUCTION, ENVIRONMENTAL PROTECTION, ECONOMIC STRENGTH AND PUBLIC WELFARE AND TO INFORM THE PUBLIC, REGULATORS AND LEGISLATORS OF THE VALUE OF MINING TO THE TEXAS ECONOMY AND LIFESTYLE.",2.02E+17,13193936,990O,2/10/2016,TEXAS MINING AND RECLAMATION ASSOCIATION,201412,2016,2014,12,100 CONGRESS AVE STE 1100,383682,,,AUSTIN,,,Z,Y,48453,2014,0,1,0,1574701,0,O,O,EN,C,C,640,813920,TEXAS MINING AND RECLAMATION ASSOCIATION,C,C03,,,,,,,IN,,,,,197611,0.5925,,TX,6,201412,2016,N,78701,383682,Y,bmf1608co,201412,1574001,N,C,C03,C,EN,EN,OT
9.34913E+13,752856276,EFILE,,,,PUBLIC RECREATION - FISH STOCKING,,,,,2.02E+17,13213291,990PF,2/18/2016,WILTON FOUNDATION,201506,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,742553144,EFILE,,,,,,BAT CONSERVATION INTERNATIONAL'S MISSION IS TO CONSERVE THE WORLD'S BATS AND THEIR ECOSYSTEMS TO ENSURE A HEALTHY PLANET.,"BAT CONSERVATION INTERNATIONAL'S PROGRAMS ARE SCIENCE BASED AND COLLABORATIVE, WORKING WITH CONSERVATION PARTNERS IN THE U.S. AND AROUND THE WORLD TO PROTECT BATS AND THEIR HABITATS. DURING THE COURSE OF THIS YEAR, BCI UNDERTOOK A SIGNIFICANT CAMPAIGN TO RAISE CAPITAL FUNDS TO PROTECT CRITICAL BAT HABITAT NEAR ITS BRACKEN CAVE PRESERVE. THE CAMPAIGN CONTINUED BEYOND THIS REPORTING PERIOD, AND THE HABITAT WAS PERMANENTLY PROTECTED.##BAT CONSERVATION INTERNATIONAL'S PUBLIC PROGRAMS AND EDUCATIONAL OUTREACH ARE DESIGNED TO FURTHER KNOWLEDGE AND APPRECIATION OF BATS, AND THE ESSENTIAL ROLES THEY PLAY IN ECOSYSTEMS AROUND THE WORLD. ACTIVITIES INCLUDE CLASSROOM CURRICULUM, COMMUNITY EVENTS, UNIVERSITY RESEARCH, PUBLICATIONS, TRAINING, AND SOCIAL MEDIA. BCI INVESTS IN ALL THESE WAYS TO ACCOMPLISH ITS MISSION.",BAT CONSERVATION INTERNATIONAL'S MISSION IS TO CONSERVE THE WORLD'S BATS,2.02E+17,13189109,990,2/9/2016,BAT CONSERVATION INTERNATIONAL,201506,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,742714211,EFILE,,,,,,"Serve the state of Texas through the regional RC&Ds efficiently, regardless of the nature of their respective endeavors by: interacting with other entities and with the public on appropriate issues and situations which offer the opportunity to benefit rural development and the area, Promote the interest of and respect for RC&D in all practical ways, encourage the best and the brightest individuals to participate in the Texas Association of RC&D, encourage professional conduct and consciousness of public responsibility by this organization and provide research, education and leadership to area council members, and assistance in the marketing of their services.","SEP - In connection with the Texas Commission on Environmental Quality have completed multiple SEP projects in 2014. These projects consisted on household hazardous waste cleanups, abandoned tire cleanups, illegal trash dump cleanup, and wastewater treatments in various counties throughout Texas.","Serve the state of Texas through the regional RC&Ds efficiently, regardless of the nature of their respective endeavors by: interacting with other entities and with the public on appropriate issues and situations which offer the opportunity to benefit rural development and the area, Promote the interest of and respect for RC&D in all practical ways, encourage the best and the brightest individuals to participate in the Texas Association of RC&D, encourage professional conduct and consciousness of public responsibility by this organization and provide research, education and leadership to area council members, and assistance in the marketing of their services.",2.02E+17,13183692,990,2/8/2016,TEXAS ASSOCIATION OF RESOURCE CONSERVATION AND DEVELOPMENT AREAS,201412,2016,2014,12,PO BOX 2533,1365314,,,VICTORIA,,,Z,Y,48469,2014,15,1,0,1597694,0,PC,O,EN,C,C,8750,813312,TEXAS ASSOCIATION OF RESOURCE CONSERVATION & DEVELOPMENT AREAS,C,C30,,,,,,,IN,,,,,199502,0.705,,TX,3,201412,2016,N,77902,1365314,Y,bmf1608c3,201412,1597694,N,A,C30,C,EN,EN,OT
