"","ein","real_year","name","address","fips","assets","income","lon","lat"
"506",741708558,2014,"GREENWOOD FOREST FUND INC","12700 CHAMPION FOREST DR, HOUSTON, TX 77066",48201,1203498,890948,-95.5100257,29.9765915
"507",750309036,2014,"CCA TEXAS FUND","6919 PORTWEST DR STE 100, HOUSTON, TX 77024",48201,9509545,2536046,-95.4493617,29.7802681
"508",752154523,2015,"ANGELINA BEAUTIFULCLEAN","PO BOX 1606, LUFKIN, TX 75902",48005,65404,137102,-94.7235939,31.3374423
"509",742600978,2015,"BEXAR COUNTY MASTER GARDENERS INC","3355 CHERRY RIDGE ST STE 208, SAN ANTONIO, TX 78230",48029,295893,155869,-98.5480286,29.5097532
"510",752101234,2014,"TURTLE CREEK ASSOCIATION","3609 CEDAR SPRINGS RD STE 101, DALLAS, TX 75219",48113,262043,324477,-96.8073343,32.8076371
"511",742681873,2014,"CENTRAL TEXAS RESOURCE CONSERVATION AND DEVELOPMENT COUNCIL INC","400 PORTER ST, TAYLOR, TX 76574",48491,13764,22531,-97.4079734,30.5714066
"512",742645332,2015,"VALLEY PROUD ENVIRONMENTAL COUNCIL","513 E JACKSON ST, HARLINGEN, TX 78550",48061,33427,113088,-97.6906359,26.1930745
"513",270712564,2014,"JOHN BUNKER SANDS WETLAND CENTER INC","2101 CEDAR SPRINGS RD STE 1600, DALLAS, TX 75201",48113,1928154,424093,-96.8063384,32.7940761
"514",237303703,2014,"INTERNATIONAL WATER RESOURCES ASSOC","1515 COMMERCE ST, FORT WORTH, TX 76102",48439,384138,310624,-97.3255814,32.7485064
"515",760008423,2015,"GARDEN CLUB OF HOUSTON","4212 SAN FELIPE BOX 486, HOUSTON, TX 77027",48201,659070,424863,-95.4492593,29.7470139
"516",461195052,2014,"KIDS ON THE LAND INC","4004 GATEWAY DR STE 180, COLLEYVILLE, TX 76034",48439,38735,87056,-97.1042703,32.8841517
"517",742168039,2015,"TEXAS VEGETABLE ASSOCIATION","901 BUSINESS PARK DR, MISSION, TX 78572",48215,42810,81703,-98.3175488,26.1986962
"518",742772459,2015,"TEXAS GULF COAST SUPERINTENDENTS ASSOCIATION","PO BOX 271352, CORP CHRISTI, TX 78427",48355,38727,40231,-97.4148358,27.6956307
"519",752901907,2015,"FORT WORTH WILDLIFE CONSERVATION FUND","201 MAIN ST STE 2300, FORT WORTH, TX 76102",48439,6094864,109938,-97.331867,32.7563405
"520",421573695,2015,"HOUSTON WILDERNESS","550 WESTCOTT ST STE 305, HOUSTON, TX 77007",48201,296734,588492,-95.4213244,29.7669429
"521",262959996,2015,"WOODS PROJECT","6 SLEEPY OAKS CIR, HOUSTON, TX 77024",48201,411233,781069,-95.5063988,29.7759939
"522",747055759,2015,"KEEP TEXAS BEAUTIFUL INC","8850 BUSINESS PARK DR STE 200, AUSTIN, TX 78759",48453,992665,863240,-97.7412397,30.3784744
"523",331095299,2015,"GALVESTON ISLAND NATURE TOURISM COUNCIL","PO BOX 1468, GALVESTON, TX 77553",48167,213774,200974,-94.79545,29.3026
"524",300276347,2014,"HOUSTON REGIONAL MONITORING","3720 DECKER DR, BAYTOWN, TX 77520",48201,3333474,2939707,-95.0065221,29.7648933
"525",742487218,2014,"MCBRIDE CONSERVATION FUND FOUNDATION","PO BOX 80022, AUSTIN, TX 78708",48453,609907,196388,-97.7051165,30.3911673
"526",760663372,2014,"PRODUCED WATER SOCIETY INC","PO BOX 590102, HOUSTON, TX 77259",48201,98623,174995,-95.1403062,29.576326
"527",750968821,2014,"AMARILLO BOTANICAL GARDENS","1400 STREIT DR, AMARILLO, TX 79106",48375,6401966,1193653,-101.9152488,35.1977481
"528",741648152,2014,"NORCHESTER MAINTENANCE FUND INC CO CHAPARRAL MANAGEMENT COMPANY","11000 CORPORATE CENTRE DR STE 150, HOUSTON, TX 77041",48201,235792,349406,-95.5603333,29.8416488
"529",752390840,2014,"EAST TEXAS ARBORETUM AND BOTANICAL SOCIETY INC","1601 PATTERSON RD, ATHENS, TX 75751",48213,1573540,206211,-95.8796326,32.2127698
"530",201111056,2014,"TEXAS BOTANICAL GARDENS AND N AMERICAN INTERPRETIVE CENTER","PO BOX 513, GOLDTHWAITE, TX 76844",48333,1130625,300235,-98.5708763,31.4498855
"531",742538984,2014,"RIVERSIDE NATURE CENTER ASSOCIATION","150 FRANCISCO LEMOS ST S, KERRVILLE, TX 78028",48265,974057,206140,-99.1486854,30.0501276
"532",760209022,2014,"AUDUBON DOCENT GUILD","440 WILCHESTER BLVD, HOUSTON, TX 77079",48201,76874,101919,-95.5699463,29.7714539
"533",742590850,2015,"KEEP HARLINGEN BEAUTIFUL INC","PO BOX 534026, HARLINGEN, TX 78553",48061,49962,81434,-97.6985697,26.2073017
"534",841512096,2014,"GREAT PLAINS RESTORATION COUNCIL","PO BOX 1206, FORT WORTH, TX 76101",48439,30257,89725,-97.3291991,32.7465982
"535",200627004,2014,"NATIONAL NETWORK OF ABORTION FUNDS","8401 N IH35 SUITE 1A, AUSTIN, TX 78753",48453,0,0,-97.6942804,30.3471723
"536",742569827,2015,"TREEFOLKS INC","PO BOX 1395, DEL VALLE, TX 78617",48453,264106,846506,-97.6472349,30.2091069
"537",760372678,2014,"UNDERGROUND CONSTRUCTION TECHNOLOGY ASSO FKA GULF COAST TRENCHLESS ASSOCIATION","1233 WEST LOOP S STE 900, HOUSTON, TX 77027",48201,66535,99779,-95.4547221,29.756186
"538",752243795,2015,"WOMENS COUNCIL OF THE DALLAS ARBORETUM AND BOTANICAL GARDEN","47 HIGHLAND PARK VLG STE 200, DALLAS, TX 75205",48113,1154051,616511,-96.8055857,32.8364039
"539",751954862,2015,"WOODS CEMETERY ASSOCIATION","127 COUNTY ROAD 4262, TENAHA, TX 75974",48419,256404,13523,-94.4233956,30.7364128
"540",752603041,2015,"PINEY WOODS REGIONAL ADVISORY COUNC","100 E FERGUSON ST STE 708, TYLER, TX 75702",48423,322952,1033230,-95.3002043,32.3521838
"541",203287015,2015,"CALM AIR VISIBILITY UNLIMITED","941 W BYRD BLVD STE 101, UNIVERSAL CTY, TX 78148",48029,221485,322134,-98.3033266,29.5413977
"542",200627004,2015,"NATIONAL NETWORK OF ABORTION FUNDS","8401 N IH35 SUITE 1A, AUSTIN, TX 78753",48453,79401,160932,-97.6942804,30.3471723
"543",751057918,2015,"TEXAS GARDEN CLUBS INC","3111 OLD GARDEN RD, FORT WORTH, TX 76107",48439,835693,156516,-97.3635705,32.738796
"544",752876262,2015,"DALLAS COUNTY AUDUBON SOCIETY INC DBA AUDUBON DALLAS","PO BOX 12713, DALLAS, TX 75225",48113,822203,100990,-96.7969879,32.7766642
"545",731628865,2015,"GUADALUPE-BLANCO RIVER TRUST","933 E COURT ST, SEGUIN, TX 78155",48187,4099460,2687504,-97.953625,29.5686778
"546",113736286,2015,"NATIONAL NETWORK OF ABORTION FUNDS TEXAS EQUAL ACCESS FUND","501 WYNNEWOOD VILLAGE 386, DALLAS, TX 75224",48113,94124,199547,-96.8310164,32.72397
"547",741145998,2015,"RIVER OAKS GARDEN CLUB","2503 WESTHEIMER RD, HOUSTON, TX 77098",48201,1553261,927787,-95.417969,29.7420042
"548",750974342,2015,"TEXAS DISCOVERY GARDENS","PO BOX 152537, DALLAS, TX 75315",48113,440860,1210406,-96.7690925,32.773792
"549",237357269,2015,"TEXAS AIRSTREAM HARBOR INC TAHI","2710 S MEDFORD DR, LUFKIN, TX 75901",48005,107549,71578,-94.7029001,31.317648
"550",742250898,2015,"ALAMO HEIGHTS-TERRELL HILLS GARDEN CLUB INC","5108 BROADWAY ST STE 216, SAN ANTONIO, TX 78209",48029,130643,88804,NA,NA
"551",751761481,2015,"DALLAS ECOLOGICAL FOUNDATION","PO BOX 543305, DALLAS, TX 75354",48113,1567072,952710,-96.7949273,32.9238202
"552",746068250,2015,"BIG BEND NATURAL HISTORY ASSOCIATION INC","PO BOX 196, BG BND NTL PK, TX 79834",48043,601142,632412,-103.2201828,29.2669239
"553",742607076,2015,"COLORADO RIVER WATCH FOUNDATION","10611 PLATT LN, AUSTIN, TX 78725",48453,326169,434889,-97.6387414,30.233342
"554",237039786,2015,"FOUNDERS GARDEN CLUB OF DALLAS","25 HIGHLAND PARK VLG STE 100-343, DALLAS, TX 75205",48113,238523,82352,-96.806813,32.8355005
"555",462705100,2015,"SHOAL CREEK CONSERVANCY","701 W 7TH ST, AUSTIN, TX 78701",48453,310287,312944,-97.749751,30.270791
"556",362797811,2015,"WOMENS COUNCIL GARDEN OF THE DALLAS ARBORETUM AND BOTANICAL SOCIETY","200 CRESCENT CT STE 1200, DALLAS, TX 75201",48113,1305580,290936,-96.8039079,32.7936538
"557",760327389,2015,"HERMANN PARK CONSERVANCY","6201 A HERMANN PARK DRIVE, HOUSTON, TX 77030",48201,26355247,13847232,-95.3886536,29.7142342
"558",742550843,2015,"RECYCLING ALLIANCE OF TEXAS","6500 TRACOR LN, AUSTIN, TX 78725",48453,58032,141564,-97.6625256,30.2780108
"559",756423660,2015,"BAIRD FAMILY CHARITABLE TRUST","1701 N GREENVILLE AVE STE 500, RICHARDSON, TX 75081",48113,667745,378938,-96.7267391,32.9568019
"560",272005123,2015,"NATIONAL OCEAN POLICY COALITION","2211 NORFOLK ST, HOUSTON, TX 77098",48201,77039,199400,-95.4133455,29.7321343
"561",460809569,2015,"INTERNATIONAL SOIL AND WATER ENVIRONMENTAL EDUCATION PROGRAM INC","2008 CAMPBELL CT, COLLEGE STA, TX 77845",48041,104950,60720,-96.2134985,30.5713737
"562",452609167,2015,"COASTAL PRAIRIE PARTNERSHIP","PO BOX 540342, HOUSTON, TX 77254",48201,3254,21068,-95.41,29.68
"563",830462989,2015,"POSSUM KINGDOM LAKE PRESERVATION ASSOCIATION","16901 DALLAS PKWY STE 116, ADDISON, TX 75001",48113,120,0,-96.8298475,32.982044
"564",751909562,2015,"AMERICAN SOCIETY OF LANDSCAPE ARCHITECTS TEXAS CHAPTER","4103 84TH ST, LUBBOCK, TX 79423",48303,466079,458352,-101.9007961,33.5176576
"565",260440839,2015,"KEEP VICTORIA BEAUTIFUL","3003 N VINE ST, VICTORIA, TX 77901",48469,14164,81772,-97.0089166,28.8197604
"566",752550483,2015,"KEEP DENTON BEAUTIFUL INC","608 E HICKORY ST STE 130, DENTON, TX 76205",48121,72820,136664,-97.1249176,33.2140824
"567",562518503,2015,"FRIENDS OF THE BRAZOS RIVER INC","6336 GOLIAD AVE, DALLAS, TX 75214",48113,7338,77951,-96.7544752,32.8179175
"568",471772600,2015,"KEEPAMERICACLEANORG","3119 TIMBER VIEW DR, SUGAR LAND, TX 77479",48157,0,1000,-95.5981026,29.5761185
"569",746388418,2015,"FORMOSA PLASTICS ENVIRONMENTAL TRUS","PO BOX 7, PORT LAVACA, TX 77979",48057,912049,25171,-96.6421835,28.6170127
"570",754213005,2015,"NEW BRAUNFELS CONSERVATION SOCIETY FOUNDATION TRUST","1300 CHURCHILL DR, NEW BRAUNFELS, TX 78130",48091,315448,56912,-98.0975978,29.7080239
"571",201991645,2015,"BEAU THERIOT COMANCHE CANYON PRESERVE LANDS INC","6535 COMANCHE TRL, AUSTIN, TX 78732",48453,8485741,58841,-97.8709185,30.4043619
"572",916310582,2015,"EVA AND ARRA WOODS CHARITABLE TRUST","BANK OF AMERICA NA PO BOX 831, DALLAS, TX 75283",48113,1137001,90740,-96.8037023,32.8370764
"573",237174515,2015,"LITTLE RIVER ACAD IMPROVEMENT ASSOC","PO BOX 456, LTL RVR ACAD, TX 76554",48027,126514,7357,-97.3624598,30.9727824
"574",202320697,2015,"CRIGHTON WOODS HOMEOWNERS ASSN INC","3500 W DAVIS ST STE 190, CONROE, TX 77304",48339,219400,105526,-95.4883088,30.3231083
"575",742768391,2015,"CLEAN AIR FORCE OF CENTRAL TEXAS","PO BOX 29295, AUSTIN, TX 78755",48453,81263,112759,-97.7430608,30.267153
"576",208867074,2015,"GREENS BAYOU CORRIDOR COALITION","16945 NORTHCHASE DR STE 1900, HOUSTON, TX 77060",48201,746662,803011,-95.4069631,29.9474849
"577",760546145,2015,"MATAGORDA COUNTY BIRDING NATURE CTR","PO BOX 2212, BAY CITY, TX 77404",48321,807515,44816,-95.9671658,28.9643278
"578",300028134,2015,"DEVILS SINKHOLE SOCIETY INC","PO BOX 97, ROCKSPRINGS, TX 78880",48137,65290,42613,-100.2053582,30.0157647
"579",237011870,2015,"HOUSTON AUDUBON SOCIETY INC","440 WILCHESTER BLVD, HOUSTON, TX 77079",48201,7095240,1436452,-95.5699463,29.7714539
"580",680554522,2015,"WILLIAMSON COUNTY CONSERVATION FOUNDATION INC","219 PERRY MAYFIELD, LEANDER, TX 78641",48491,0,0,-97.7620149,30.5675833
"581",820377903,2015,"WESTERN REGIONAL ENVIRONMENTAL EDUCATION COUNCIL DBA COUNCIL FOR ENVIRONMENTAL ED","5555 MORNINGSIDE DR STE 212, HOUSTON, TX 77005",48201,304576,525044,-95.4146548,29.7162019
"582",750399805,2015,"LONG GLADE LAKE INC","12900 COUNTY ROAD 2127 N LOT 58, HENDERSON, TX 75652",48401,535606,31952,-94.6589808,32.3263135
"583",741617540,2015,"MEDINA LAKE BETTERMENT ASSOCIATION","PO BOX 404, LAKEHILLS, TX 78063",48019,334600,131549,-98.9430859,29.604672
"584",750975500,2015,"AMERICAN ASSOCIATION OF PROFESSIONAL LANDMEN INC","800 FOURNIER ST, FORT WORTH, TX 76102",48439,35650728,18341664,-97.3445518,32.7505138
"585",142003280,2015,"ENVIRONMENTAL STEWARDSHIP","PO BOX 1423, BASTROP, TX 78602",48021,13456,33190,-97.3152701,30.1104947
"586",742690768,2015,"KEEP MCALLEN BEAUTIFUL INC","PO BOX 220, MCALLEN, TX 78505",48215,62101,211383,-98.23,26.2
"587",260573774,2015,"THROCKMORTON BEAUTIFICATION COMMITTEE","104 E HIGH ST, THROCKMORTON, TX 76483",48447,200851,867826,-99.1769487,33.1801588
"588",263299387,2015,"FORT BEND GREEN","1 FLUOR DANIEL DR, SUGAR LAND, TX 77478",48157,171754,76018,-95.6262453,29.6053346
"589",752943956,2015,"NATIONAL GRAZING LANDS COALITION","PO BOX 1477, BOWIE, TX 76230",48337,221082,535895,-97.8486457,33.5589953
"590",742488227,2015,"VALLEY LAND FUND INC","2400 N 10TH ST STE A, MCALLEN, TX 78501",48215,2668245,618366,-98.2260402,26.2252006
"591",134249347,2015,"SOUTH TEXAS WATER UTILITY MANAGERS ASSOCIATION","PO BOX 621, RIO HONDO, TX 78583",48061,14685,24349,-97.5768441,26.2327099
"592",742631397,2015,"FRIENDS OF THE COLORADO RIVER FOUNDATION","PO BOX 50029, AUSTIN, TX 78763",48453,660581,861703,-97.7430608,30.267153
"593",752254312,2015,"KEEP MESQUITE BEAUTIFUL INC","PO BOX 850137, MESQUITE, TX 75185",48113,27334,37687,-96.5983607,32.7757
"594",273741373,2015,"WHITE ROCK LAKE CONSERVANCY INC","PO BOX 140227, DALLAS, TX 75214",48113,107685,135582,-96.7568815,32.8121674
"595",274272004,2015,"DEVILS RIVER CONSERVANCY","401 CONGRESS AVENUE, AUSTIN, TX 78701",48453,1156,52932,-97.7428161,30.266699
"596",760617443,2015,"NORTH AMERICAN PROCESS TECHNOLOGY ALLIANCE","1501 N AMBURN RD STE 3, TEXAS CITY, TX 77591",48167,366594,361200,-95.0041672,29.3966703
"597",260106908,2015,"HILL COUNTRY ALLIANCE","15315 W HIGHWAY 71, AUSTIN, TX 78738",48453,436037,498822,-97.9829724,30.3154087
"598",741946081,2015,"HOUSTON CLEAN CITY COMMISSION INC","3000 RICHMOND AVE STE 350, HOUSTON, TX 77098",48201,118968,612891,-95.4239434,29.7345431
"599",742121275,2015,"LAKE MCQUEENEY PROP OWNERS ASSN INC DBA FRIENDS OF LAKE MCQUEENEY","PO BOX 781, MCQUEENEY, TX 78123",48187,185319,39330,-98.0410634,29.6087981
"600",760557498,2015,"BAYOU LAND CONSERVANCY","10330 LAKE RD STE J, HOUSTON, TX 77070",48201,1626823,387691,-95.5800014,30.0030291
"601",800927243,2016,"WATERFOWL PRESERVATION ALLIANCE INC CO DJ SEIDEL","7324 SOUTHWEST FWY STE 610, HOUSTON, TX 77074",48201,5884,157513,-95.5181819,29.7018321
"602",743020979,2015,"METROPOLITAN PARTNERSHIP FOR ENERGY DBA BUILD SA GREEN","118 BROADWAY ST STE 232, SAN ANTONIO, TX 78205",48029,87294,546254,-98.487599,29.4272194
"603",742974140,2015,"VICTORIA COUNTY MASTER GARDENER ASSOCIATION","PO BOX 1723, VICTORIA, TX 77902",48469,264995,268742,-97.01,28.8
"604",741956079,2015,"ASSOCIATION OF WATER BOARD DIRECTORS - TEXAS","400 RANDAL WAY, SPRING, TX 77388",48201,2318454,1881539,-95.4343181,30.0369695
"605",742757165,2015,"TEXAS COALITION GLCI INC","PO BOX 146, VICTORIA, TX 77902",48469,3459,39235,-97.01,28.8
"606",742562764,2015,"KEEP TEMPLE BEAUTIFUL","100 W ADAMS AVE STE 302, TEMPLE, TX 76501",48027,75114,87014,-97.3421193,31.0983961
"607",742927796,2015,"FRIENDS OF ENCHANTED ROCK STATE NATURAL AREA INC","16710 RANCH ROAD 965, FREDERICKSBRG, TX 78624",48171,108513,84699,-98.8199648,30.4960306
"608",760031884,2015,"CRADLE OF TEXAS CONSERVANCY INC","PO BOX 353, WEST COLUMBIA, TX 77486",48039,724052,690,-95.6452249,29.1438582
"609",752645064,2015,"LONGVIEW PARKS AND LEISURE SERVICES FOUNDATION","PO BOX 2761, LONGVIEW, TX 75606",48183,416460,183024,-94.730502,32.462314
"610",752955573,2015,"TRINITY RIVER COMMISSION INC DBA TRINITY COMMONS FOUNDATION INC","12900 PRESTON ROAD, DALLAS, TX 75230",48113,130654,367719,-96.8021119,32.9233501
"611",760043028,2015,"TEXAS BIGHORN SOCIETY","1615 W LOOP 289, LUBBOCK, TX 79416",48303,581992,176555,-101.941887,33.578959
"612",273886247,2015,"ECOSOLUTIONS FOUNDATION INC","2787 RIDGECREST DR, SOUTHLAKE, TX 76092",48439,46416,252949,-97.1442792,32.9771871
"613",455017295,2015,"WHAT-A-KITE FOUNDATION INC","205 CROWN COLONY DR, LUFKIN, TX 75901",48005,120559,11359,-94.7269479,31.274491
"614",742633614,2015,"COASTAL BEND GUIDES ASSOCIATION","PO BOX 1571, ARANSAS PASS, TX 78335",48409,22382,40011,-97.0975854,27.8777613
"615",751879329,2015,"LAKE GRANBURY AREA BEAUTIFICATION COUNCIL INC","PO BOX 1921, GRANBURY, TX 76048",48221,108475,49914,NA,NA
"616",620604364,2015,"AFRICAN VIOLET SOCIETY OF AMERICA INC","2375 NORTH ST, BEAUMONT, TX 77702",48245,379344,291176,-94.1222134,30.0875405
"617",271255467,2015,"DASH FOR THE BEADS","900 W DAVIS ST, DALLAS, TX 75208",48113,34048,98346,-96.837764,32.7492931
"618",760617108,2015,"BLACKWOOD EDUCATIONAL LAND INSTITUTE","PO BOX 271347, HOUSTON, TX 77277",48201,1621,149439,-95.6049489,29.7461902
"619",752244319,2015,"KEEP ODESSA BEAUTIFUL INC","PO BOX 3864, ODESSA, TX 79760",48135,43779,3592,-102.3665236,31.8463268
"620",203398696,2015,"GROUNDWORK DALLAS INC","3001 QUEBEC, DALLAS, TX 75247",48113,285650,511405,-96.8616491,32.8042661
"621",742055923,2015,"NATIONAL HISPANIC INSTITUTE INC","472 FM 1966, MAXWELL, TX 78656",48055,625476,1886105,-97.800128,29.883532
"622",452701367,2015,"MISSION VERDE ALLIANCE","PO BOX 15856, SAN ANTONIO, TX 78212",48029,13584,60440,-98.4936282,29.4241219
"623",431987259,2015,"TEXAS WATERSHED MANAGEMENT FOUNDATION","214 LEISURE ACRES RD, GATESVILLE, TX 76528",48099,206292,58065,-97.7835264,31.4068199
"624",273768198,2015,"WOODS AND WATER KIDS ADVENTURES INC","6315B FM 1488 RD, MAGNOLIA, TX 77354",48339,57150,150461,-95.5643531,30.2218273
"625",264419008,2015,"ECO ELP INC","PO BOX 3243, EL PASO, TX 79923",48141,54691,50678,-106.459373,31.7818968
"626",364685823,2015,"LAND CONSERVATION SOCIETY OF TEXAS INC","19333 HIGHWAY 59 N STE 170, HUMBLE, TX 77338",48201,118334,63373,-95.2714419,29.9991145
"627",542143893,2015,"DENTON COUNTY MASTER GARDENER ASSOCIATIO","401 W HICKORY ST, DENTON, TX 76201",48121,43562,54259,-97.1368444,33.2142177
"628",454477343,2015,"CULLINAN PARK CONSERVANCY","PO BOX 422, SUGAR LAND, TX 77487",48157,512258,506997,-95.636695,29.6178751
"629",752793697,2015,"KEEP ROWLETT BEAUTIFUL INC","PO BOX 1992, ROWLETT, TX 75030",48113,82201,351694,-96.5709471,32.9053964
"630",742891025,2015,"TEXAS CAMPAIGN FOR THE ENVIRONMENT","105 W RIVERSIDE DR STE 120, AUSTIN, TX 78704",48453,175494,1579007,-97.747824,30.2574447
"631",742143423,2015,"KEEP BRAZOS BEAUTIFUL INC","1713 BROADMOOR DR STE 302, BRYAN, TX 77802",48041,94413,100478,-96.342877,30.652275
"632",743136755,2015,"CARLTON WOODS CREEKSIDE ASSOCIATION INC","2204 TIMBERLOCH PL STE 180, THE WOODLANDS, TX 77380",48339,1546288,1556610,-95.4699992,30.159091
"633",751514511,2016,"MARIANNE SCRUGGS GARDEN CLUB OF THE DALLAS WOMANS CLUB","7000 PARK LN, DALLAS, TX 75225",48113,143328,55369,-96.7846237,32.8728447
"634",752337868,2015,"TEXAS CONSERVATION FUND","PO BOX 58405, HOUSTON, TX 77258",48201,103624,115022,-95.3698028,29.7604267
"635",760458344,2015,"WOMENS ENERGY NETWORK OF HOUSTON","1707 POST OAK BLVD PMB 112, HOUSTON, TX 77056",48201,581218,671646,-95.46001,29.749344
"636",742279212,2015,"ASSOCIATED BUILDERS AND CONTRACTORS","1408 N BEN JORDAN ST, VICTORIA, TX 77901",48469,326047,440032,-96.981912,28.804762
"637",742924400,2015,"COMMUNITY INVESTMENT CORPORATION","PO BOX 4279, AUSTIN, TX 78765",48453,0,130,-97.7437526,30.3040525
"638",742924909,2015,"COASTAL BEND BAYS AND ESTUARIES PROGRAM INC","615 N UPPER BROADWAY ST STE 1200, CORP CHRISTI, TX 78401",48355,16274872,6832008,-97.3965231,27.7968881
"639",900648270,2015,"PARAPLEGICS ON INDEPENDENT NATURE TRIPS","403 PACIFIC AVE, TERRELL, TX 75160",48257,26386,70028,-96.2831375,32.7405023
"640",203415046,2015,"FRIENDS OF BLUE HOLE","PO BOX 1601, WIMBERLEY, TX 78676",48209,50509,154621,-98.0986204,29.9974362
"641",751980443,2015,"WICHITA FALLS STREAMS AND VALLEYS INC","PO BOX 1588, WICHITA FALLS, TX 76307",48485,151435,185917,-98.49,33.9099999
"642",742466775,2015,"LAKE WHITNEY MINISTERIAL ALLIANCE","PO BOX 1502, WHITNEY, TX 76692",48217,446527,235600,-97.315709,31.9519106
"643",201508875,2015,"LANDA GARDENS CONSERVANCY","PO BOX 12243, SAN ANTONIO, TX 78212",48029,1034088,408660,-98.4936282,29.4241219
"644",742601251,2016,"DAVIS MOUNTAINS TRANS PECOS HERITAGE ASSOCIATION","PO BOX 1209, ALPINE, TX 79831",48043,11024,47808,-103.6610115,30.3584919
"645",752234375,2015,"KEEP ATHENS BEAUTIFUL","201 W CORSICANA SUITE 4, ATHENS, TX 75751",48213,33100,65433,-95.8567337,32.2039868
"646",472261024,2015,"OUR NATIONS ENERGY FUTURE COALITION INC","1200 SMITH STREET, HOUSTON, TX 77002",48201,275771,600000,-95.3709733,29.7569509
"647",471982274,2015,"TANZANIA WILDILFE AND CONSERVATION FUND INC","100 CRESCENT CT STE 350, DALLAS, TX 75201",48113,42699,217373,-96.803308,32.7939118
"648",460920592,2015,"TEXAS LITTER CONTROL","150 PRUITT ROAD, SPRING, TX 77380",48339,113632,1270041,-95.443835,30.1198365
"649",200325123,2015,"COASTAL BEACH AND BAY FOUNDATION","4108 PIRATES BCH, GALVESTON, TX 77554",48167,187854,57,-94.9364115,29.2051074
"650",263749177,2015,"SAN ANTONIO BAY FOUNDATION","933 E COURT ST, SEGUIN, TX 78155",48187,26694,196636,-97.953625,29.5686778
"651",465427185,2015,"TEXAS WATER SMART FOUNDATION","4218 MYSTIC LN, NACOGDOCHES, TX 75965",48347,88750,88750,-94.6101235,31.6512063
"652",61693724,2015,"US GREEN BUILDING COUNCIL TEXAS GULF COAST CHAPTER","10401 WESTOFFICE DR, HOUSTON, TX 77042",48201,19195,74800,-95.551474,29.7199302
"653",760628143,2015,"KEEP SUGAR LAND BEAUTIFUL INC KEEP SUGAR LAND BEAUTIFUL","119 BROOKS ST, SUGAR LAND, TX 77478",48157,209495,122255,-95.6348139,29.618904
"654",760685448,2015,"WILLOW WATERHOLE GREENSPACE CONSERVANCY INC","11415 CHIMNEY ROCK RD STE 201, HOUSTON, TX 77035",48201,25615,63288,-95.4761018,29.6573257
"655",742742037,2016,"RGISC INC","1 WEST END WASHINGTON ST BLDG P-11, LAREDO, TX 78040",48479,251267,231565,-99.5192691,27.5089076
"656",742627643,2015,"ENVIRONMENTAL FUND FOR TEXAS INC","PO BOX 1911, AUSTIN, TX 78767",48453,1240988,833146,-97.739694,30.2694174
"657",742603919,2016,"COASTAL BEND BAYS FOUNDATION INC","1231 AGNES STREET SUITE A15, CORPUS CHRISTI, TX 78401",48355,64540,66061,-97.4046056,27.787423
"658",201991645,2016,"BEAU THERIOT COMANCHE CANYON PRESERVE LANDS INC","6535 COMANCHE TRL, AUSTIN, TX 78732",48453,8486633,56832,-97.8709185,30.4043619
"659",371581800,2017,"GLEN ROSE BAND BOOSTER CLUB","PO BOX 3148, GLEN ROSE, TX 76043",48425,42299,49367,-97.7553061,32.2345872
"660",742772459,2017,"TEXAS GULF COAST SUPERINTENDENTS ASSOCIATION","PO BOX 785, BLANCO, TX 78427",48355,32395,30034,-98.4214095,30.0979862
"661",742352514,2016,"LOWER RIO GRANDE VALLEY NATURE CENT","PO BOX 8125, WESLACO, TX 78599",48215,196333,208469,-97.9914086,26.1989275
